date,obs_sst,copernicus_sst
2019-12-31,11.055555555555555,
2020-01-01,10.841666666666667,
2020-01-02,10.924999999999999,
2020-01-03,11.333333333333334,
2020-01-04,11.241666666666667,
2020-01-05,10.729166666666666,
2020-01-06,11.1,
2020-01-07,10.858333333333333,
2020-01-08,10.495833333333334,
2020-01-09,10.395833333333334,
2020-01-10,10.358333333333334,
2020-01-11,10.379166666666666,
2020-01-12,10.291666666666666,
2020-01-13,10.416666666666666,
2020-01-14,10.360869565217392,
2020-01-15,10.291304347826088,
2020-01-16,10.220833333333333,
2020-01-17,10.120833333333332,
2020-01-18,10.041666666666666,
2020-01-19,9.929166666666667,
2020-01-20,9.875,
2020-01-21,9.904166666666667,
2020-01-22,9.816666666666668,
2020-01-23,9.75,
2020-01-24,9.625,
2020-01-25,9.566666666666666,
2020-01-26,9.65,
2020-01-27,9.634782608695652,
2020-01-28,9.569565217391304,
2020-01-29,9.4625,
2020-01-30,9.383333333333335,
2020-01-31,9.4,
2020-02-01,9.357894736842105,
2020-02-02,9.341666666666667,
2020-02-03,9.112499999999999,
2020-02-04,9.216666666666667,
2020-02-05,9.034782608695652,
2020-02-06,9.045833333333333,
2020-02-07,9.025,
2020-02-08,8.920833333333333,
2020-02-09,8.908333333333333,
2020-02-10,9.020833333333334,
2020-02-11,8.950000000000001,
2020-02-12,8.945833333333335,
2020-02-13,8.92608695652174,
2020-02-14,8.925,
2020-02-15,8.830434782608696,
2020-02-16,8.583333333333334,
2020-02-17,8.4125,
2020-02-18,8.533333333333333,
2020-02-19,8.65,
2020-02-20,9.0,
2020-02-21,8.791666666666666,
2020-02-22,8.689473684210526,
2020-02-23,8.725,
2020-02-24,8.791666666666666,
2020-02-25,8.708333333333334,
2020-02-26,8.595833333333333,
2020-02-27,8.620833333333332,
2020-02-28,8.491666666666667,
2020-02-29,8.6,
2020-03-01,8.549999999999999,
2020-03-02,8.4625,
2020-03-03,8.608333333333333,
2020-03-04,8.40952380952381,
2020-03-05,8.525,
2020-03-06,8.647826086956522,
2020-03-07,8.954166666666667,
2020-03-08,9.220833333333333,
2020-03-09,8.737499999999999,
2020-03-10,8.5375,
2020-03-11,8.566666666666666,
2020-03-12,8.545833333333333,
2020-03-13,8.275,
2020-03-14,8.304166666666667,
2020-03-15,8.333333333333334,
2020-03-16,8.495833333333334,
2020-03-17,8.645833333333334,
2020-03-18,8.779166666666667,
2020-03-19,8.516666666666667,
2020-03-20,8.612499999999999,
2020-03-21,8.920833333333333,
2020-03-22,8.634782608695652,
2020-03-23,8.845833333333333,
2020-03-24,9.908695652173913,
2020-03-25,9.283333333333333,
2020-03-26,9.0625,
2020-03-27,8.7875,
2020-03-28,8.708333333333334,
2020-03-29,9.016666666666667,
2020-03-30,9.765217391304347,
2020-03-31,9.720833333333333,
2020-04-01,9.009090909090908,
2020-04-02,9.204166666666667,
2020-04-03,9.540909090909091,
2020-04-04,9.056521739130433,
2020-04-05,9.082608695652175,
2020-04-06,9.4,
2020-04-07,9.519047619047619,
2020-04-08,9.386956521739132,
2020-04-09,9.295833333333334,
2020-04-10,9.75,
2020-04-11,9.656521739130435,
2020-04-12,9.795238095238094,
2020-04-13,9.758333333333333,
2020-04-14,10.1875,
2020-04-15,10.466666666666667,
2020-04-16,10.166666666666666,
2020-04-17,10.247826086956522,
2020-04-18,10.658333333333333,
2020-04-19,10.425,
2020-04-20,10.373913043478261,
2020-04-21,10.112499999999999,
2020-04-22,9.945833333333335,
2020-04-23,10.004347826086956,
2020-04-24,10.049999999999999,
2020-04-25,10.166666666666666,
2020-04-26,10.916666666666666,
2020-04-27,10.891666666666666,
2020-04-28,11.082608695652175,
2020-04-29,11.247826086956522,
2020-04-30,11.379166666666668,
2020-05-01,11.770833333333334,
2020-05-02,11.9,
2020-05-03,12.4,
2020-05-04,12.170833333333334,
2020-05-05,12.104166666666666,
2020-05-06,12.708333333333334,
2020-05-07,13.57391304347826,
2020-05-08,12.745833333333332,
2020-05-09,12.479166666666666,
2020-05-10,12.708333333333334,
2020-05-11,13.354166666666666,
2020-05-12,12.933333333333332,
2020-05-13,13.383333333333333,
2020-05-14,13.283333333333333,
2020-05-15,13.579166666666666,
2020-05-16,14.091666666666667,
2020-05-17,13.833333333333334,
2020-05-18,13.700000000000001,
2020-05-19,13.424999999999999,
2020-05-20,14.708333333333334,
2020-05-21,14.313636363636363,
2020-05-22,14.266666666666667,
2020-05-23,14.386956521739132,
2020-05-24,14.729166666666666,
2020-05-25,14.9,
2020-05-26,15.033333333333333,
2020-05-27,15.904347826086957,
2020-05-28,15.445833333333333,
2020-05-29,15.920833333333334,
2020-05-30,16.520833333333332,
2020-05-31,16.729166666666668,
2020-06-01,16.983333333333334,
2020-06-02,16.8875,
2020-06-03,17.270833333333332,
2020-06-04,17.729166666666668,
2020-06-05,18.0,
2020-06-06,18.929166666666667,
2020-06-07,18.934782608695652,
2020-06-08,19.833333333333332,
2020-06-09,20.75,
2020-06-10,20.2625,
2020-06-11,20.508333333333333,
2020-06-12,20.529166666666665,
2020-06-13,21.004166666666666,
2020-06-14,21.266666666666666,
2020-06-15,21.53333333333333,
2020-06-16,22.09583333333333,
2020-06-17,21.775000000000002,
2020-06-18,21.433333333333334,
2020-06-19,22.2625,
2020-06-20,22.162499999999998,
2020-06-21,23.166666666666668,
2020-06-22,23.041666666666668,
2020-06-23,22.304166666666664,
2020-06-24,21.554166666666664,
2020-06-25,21.045833333333334,
2020-06-26,21.479166666666668,
2020-06-27,22.150000000000002,
2020-06-28,22.46666666666667,
2020-06-29,20.991666666666667,
2020-06-30,19.7,
2020-07-01,20.45416666666667,
2020-07-02,21.1875,
2020-07-03,20.741666666666667,
2020-07-04,21.395833333333332,
2020-07-05,21.825,
2020-07-06,22.325,
2020-07-07,22.358333333333334,
2020-07-08,22.733333333333334,
2020-07-09,22.788888888888888,
2020-07-10,23.147368421052633,
2020-07-11,23.182608695652174,
2020-07-12,22.09583333333333,
2020-07-13,21.058333333333334,
2020-07-14,20.57916666666667,
2020-07-15,21.979166666666668,
2020-07-16,22.395833333333332,
2020-07-17,22.65416666666667,
2020-07-18,21.791666666666668,
2020-07-19,21.633333333333336,
2020-07-20,22.166666666666668,
2020-07-21,23.0125,
2020-07-22,22.8875,
2020-07-23,21.962500000000002,
2020-07-24,20.712500000000002,
2020-07-25,20.845833333333335,
2020-07-26,21.662499999999998,
2020-07-27,21.704166666666666,
2020-07-28,21.59166666666667,
2020-07-29,23.075,
2020-07-30,22.558333333333334,
2020-07-31,22.245833333333334,
2020-08-01,22.400000000000002,
2020-08-02,22.516666666666666,
2020-08-03,22.75,
2020-08-04,22.94782608695652,
2020-08-05,23.004166666666666,
2020-08-06,23.329166666666666,
2020-08-07,23.0625,
2020-08-08,23.094736842105263,
2020-08-09,,
2020-08-10,23.568421052631578,
2020-08-11,24.020833333333332,
2020-08-12,24.125,
2020-08-13,24.337500000000002,
2020-08-14,24.6375,
2020-08-15,25.22083333333333,
2020-08-16,25.1875,
2020-08-17,25.679166666666664,
2020-08-18,25.849999999999998,
2020-08-19,26.270833333333332,
2020-08-20,26.537499999999998,
2020-08-21,26.595833333333335,
2020-08-22,26.620833333333334,
2020-08-23,27.09166666666667,
2020-08-24,26.925,
2020-08-25,27.245833333333334,
2020-08-26,25.916666666666668,
2020-08-27,24.508333333333336,
2020-08-28,24.695833333333336,
2020-08-29,25.1875,
2020-08-30,25.170833333333334,
2020-08-31,25.575,
2020-09-01,26.2,
2020-09-02,25.354166666666668,
2020-09-03,24.670833333333334,
2020-09-04,24.839130434782607,
2020-09-05,24.78333333333333,
2020-09-06,24.75,
2020-09-07,24.1375,
2020-09-08,24.433333333333334,
2020-09-09,24.579166666666666,
2020-09-10,24.675,
2020-09-11,24.1875,
2020-09-12,24.0125,
2020-09-13,24.104166666666668,
2020-09-14,24.1875,
2020-09-15,23.795833333333334,
2020-09-16,24.025000000000002,
2020-09-17,23.633333333333336,
2020-09-18,23.620833333333334,
2020-09-19,23.541666666666668,
2020-09-20,23.599999999999998,
2020-09-21,23.429166666666664,
2020-09-22,23.241666666666664,
2020-09-23,23.037499999999998,
2020-09-24,22.825,
2020-09-25,22.733333333333334,
2020-09-26,22.6375,
2020-09-27,22.704166666666666,
2020-09-28,23.03333333333333,
2020-09-29,22.8,
2020-09-30,22.441666666666666,
2020-10-01,22.291666666666668,
2020-10-02,22.208333333333332,
2020-10-03,22.233333333333334,
2020-10-04,21.900000000000002,
2020-10-05,21.400000000000002,
2020-10-06,21.183333333333334,
2020-10-07,20.929166666666667,
2020-10-08,20.7375,
2020-10-09,20.6375,
2020-10-10,20.575,
2020-10-11,20.525000000000002,
2020-10-12,20.483333333333334,
2020-10-13,20.220833333333335,
2020-10-14,19.9875,
2020-10-15,19.8375,
2020-10-16,19.724999999999998,
2020-10-17,19.755000000000003,
2020-10-18,19.873333333333335,
2020-10-19,19.755000000000003,
2020-10-20,19.695833333333333,
2020-10-21,19.520833333333332,
2020-10-22,19.258333333333333,
2020-10-23,18.733333333333334,
2020-10-24,18.483333333333334,
2020-10-25,18.354166666666668,
2020-10-26,18.525,
2020-10-27,18.458333333333332,
2020-10-28,18.170833333333334,
2020-10-29,17.983333333333334,
2020-10-30,17.849999999999998,
2020-10-31,17.8,
2020-11-01,17.745833333333334,
2020-11-02,17.645833333333332,
2020-11-03,17.316666666666666,
2020-11-04,17.183333333333334,
2020-11-05,17.058333333333334,
2020-11-06,17.266666666666666,
2020-11-07,17.0,
2020-11-08,16.716666666666665,
2020-11-09,16.604166666666668,
2020-11-10,16.55,
2020-11-11,16.566666666666666,
2020-11-12,16.666666666666668,
2020-11-13,16.4625,
2020-11-14,16.5125,
2020-11-15,16.516666666666666,
2020-11-16,16.369565217391305,
2020-11-17,16.416666666666668,
2020-11-18,16.42083333333333,
2020-11-19,16.379166666666666,
2020-11-20,16.129166666666666,
2020-11-21,15.995833333333332,
2020-11-22,15.7875,
2020-11-23,15.483333333333334,
2020-11-24,15.237499999999999,
2020-11-25,15.079166666666666,
2020-11-26,14.933333333333332,
2020-11-27,14.833333333333334,
2020-11-28,14.5375,
2020-11-29,14.3375,
2020-11-30,14.154166666666667,
2020-12-01,14.045833333333334,
2020-12-02,13.987499999999999,
2020-12-03,13.866666666666667,
2020-12-04,13.75,
2020-12-05,13.616666666666667,
2020-12-06,13.58695652173913,
2020-12-07,13.483333333333334,
2020-12-08,13.4,
2020-12-09,13.545833333333334,
2020-12-10,13.616666666666667,
2020-12-11,13.508333333333333,
2020-12-12,13.233333333333334,
2020-12-13,12.945833333333333,
2020-12-14,12.612499999999999,
2020-12-15,12.329166666666666,
2020-12-16,12.241666666666667,
2020-12-17,12.362499999999999,
2020-12-18,12.0625,
2020-12-19,11.950000000000001,
2020-12-20,11.816666666666668,
2020-12-21,11.691666666666668,
2020-12-22,11.595833333333333,
2020-12-23,11.558333333333332,
2020-12-24,11.758333333333333,
2020-12-25,11.75,
2020-12-26,11.641666666666666,
2020-12-27,11.625,
2020-12-28,11.670833333333333,
2020-12-29,11.416666666666666,
2020-12-30,11.1,
2020-12-31,10.839130434782609,
2021-01-01,10.716666666666667,
2021-01-02,10.616666666666665,
2021-01-03,10.487499999999999,
2021-01-04,10.516666666666667,
2021-01-05,10.341666666666667,
2021-01-06,10.25,
2021-01-07,10.020833333333334,
2021-01-08,9.891666666666667,
2021-01-09,9.762500000000001,
2021-01-10,9.674999999999999,
2021-01-11,9.570833333333333,
2021-01-12,9.470833333333333,
2021-01-13,9.391666666666667,
2021-01-14,9.325000000000001,
2021-01-15,9.259090909090908,
2021-01-16,9.125,
2021-01-17,9.016666666666667,
2021-01-18,8.933333333333334,
2021-01-19,8.920833333333333,
2021-01-20,8.9,
2021-01-21,8.8,
2021-01-22,8.854166666666666,
2021-01-23,8.825000000000001,
2021-01-24,8.925,
2021-01-25,9.0875,
2021-01-26,8.8,
2021-01-27,8.795833333333334,
2021-01-28,8.683333333333334,
2021-01-29,8.61578947368421,
2021-01-30,8.674999999999999,
2021-01-31,8.670833333333333,
2021-02-01,8.604166666666666,
2021-02-02,8.478260869565217,
2021-02-03,8.470833333333333,
2021-02-04,8.470833333333333,
2021-02-05,8.4125,
2021-02-06,8.458333333333334,
2021-02-07,8.358333333333334,
2021-02-08,8.262500000000001,
2021-02-09,8.31304347826087,
2021-02-10,8.283333333333333,
2021-02-11,8.395833333333334,
2021-02-12,8.595833333333333,
2021-02-13,8.575000000000001,
2021-02-14,8.458333333333334,
2021-02-15,8.2,
2021-02-16,8.154166666666667,
2021-02-17,7.966666666666666,
2021-02-18,7.905882352941177,
2021-02-19,7.979166666666667,
2021-02-20,8.254166666666666,
2021-02-21,8.304166666666667,
2021-02-22,8.079166666666667,
2021-02-23,7.952173913043478,
2021-02-24,7.929166666666667,
2021-02-25,7.825,
2021-02-26,7.870833333333334,
2021-02-27,7.9875,
2021-02-28,7.9875,
2021-03-01,7.754166666666666,
2021-03-02,7.665217391304348,
2021-03-03,7.708333333333333,
2021-03-04,7.741666666666667,
2021-03-05,8.166666666666666,
2021-03-06,7.708333333333333,
2021-03-07,7.854166666666667,
2021-03-08,8.0,
2021-03-09,8.179166666666667,
2021-03-10,8.666666666666666,
2021-03-11,8.487499999999999,
2021-03-12,8.316666666666666,
2021-03-13,8.4625,
2021-03-14,8.799999999999999,
2021-03-15,8.679166666666667,
2021-03-16,8.2875,
2021-03-17,8.345833333333333,
2021-03-18,8.654166666666667,
2021-03-19,9.133333333333333,
2021-03-20,8.491666666666667,
2021-03-21,8.282608695652174,
2021-03-22,8.3,
2021-03-23,8.487499999999999,
2021-03-24,8.633333333333333,
2021-03-25,8.966666666666667,
2021-03-26,8.941666666666666,
2021-03-27,8.950000000000001,
2021-03-28,9.033333333333333,
2021-03-29,9.262500000000001,
2021-03-30,10.045833333333333,
2021-03-31,9.870833333333334,
2021-04-01,9.841666666666667,
2021-04-02,9.691666666666666,
2021-04-03,9.329166666666667,
2021-04-04,8.858333333333334,
2021-04-05,9.5625,
2021-04-06,10.091666666666667,
2021-04-07,10.112499999999999,
2021-04-08,9.887500000000001,
2021-04-09,10.341666666666667,
2021-04-10,10.75,
2021-04-11,10.970833333333333,
2021-04-12,9.975,
2021-04-13,9.579166666666667,
2021-04-14,9.725,
2021-04-15,9.950000000000001,
2021-04-16,10.329166666666667,
2021-04-17,9.943478260869567,
2021-04-18,10.283333333333333,
2021-04-19,10.379166666666666,
2021-04-20,11.200000000000001,
2021-04-21,11.583333333333334,
2021-04-22,11.179166666666667,
2021-04-23,11.083333333333334,
2021-04-24,11.025,
2021-04-25,11.408333333333333,
2021-04-26,11.454166666666666,
2021-04-27,11.512500000000001,
2021-04-28,12.254166666666668,
2021-04-29,12.15,
2021-04-30,11.458333333333334,
2021-05-01,11.325000000000001,
2021-05-02,11.375,
2021-05-03,11.64782608695652,
2021-05-04,11.416666666666666,
2021-05-05,11.5375,
2021-05-06,11.441666666666668,
2021-05-07,11.658333333333333,
2021-05-08,11.5,
2021-05-09,12.625,
2021-05-10,11.766666666666666,
2021-05-11,11.895833333333334,
2021-05-12,13.645833333333334,
2021-05-13,15.233333333333333,
2021-05-14,14.433333333333332,
2021-05-15,13.879166666666668,
2021-05-16,13.075000000000001,
2021-05-17,12.858333333333334,
2021-05-18,14.4375,
2021-05-19,15.708333333333334,
2021-05-20,13.870833333333335,
2021-05-21,14.008333333333333,
2021-05-22,15.158333333333333,
2021-05-23,15.116666666666667,
2021-05-24,15.3125,
2021-05-25,15.320833333333333,
2021-05-26,14.833333333333334,
2021-05-27,15.020833333333334,
2021-05-28,14.65,
2021-05-29,15.258333333333333,
2021-05-30,15.641666666666666,
2021-05-31,16.1125,
2021-06-01,16.087500000000002,
2021-06-02,16.483333333333334,
2021-06-03,16.599999999999998,
2021-06-04,16.754166666666666,
2021-06-05,17.587500000000002,
2021-06-06,18.579166666666666,
2021-06-07,17.708333333333332,
2021-06-08,17.908333333333335,
2021-06-09,18.129166666666666,
2021-06-10,18.229166666666668,
2021-06-11,19.104166666666668,
2021-06-12,19.474999999999998,
2021-06-13,20.099999999999998,
2021-06-14,19.8,
2021-06-15,18.979166666666668,
2021-06-16,19.529166666666665,
2021-06-17,19.745833333333334,
2021-06-18,20.400000000000002,
2021-06-19,20.429166666666667,
2021-06-20,20.869565217391305,
2021-06-21,21.662499999999998,
2021-06-22,21.36521739130435,
2021-06-23,21.633333333333336,
2021-06-24,22.087500000000002,
2021-06-25,21.84583333333333,
2021-06-26,21.891666666666666,
2021-06-27,22.570833333333336,
2021-06-28,23.834782608695654,
2021-06-29,23.854166666666668,
2021-06-30,23.829166666666666,
2021-07-01,24.4875,
2021-07-02,24.820833333333336,
2021-07-03,22.875,
2021-07-04,22.616666666666664,
2021-07-05,22.604166666666668,
2021-07-06,22.683333333333334,
2021-07-07,22.75,
2021-07-08,23.320833333333336,
2021-07-09,23.6125,
2021-07-10,24.004347826086956,
2021-07-11,23.97083333333333,
2021-07-12,24.075,
2021-07-13,23.933333333333334,
2021-07-14,24.041666666666668,
2021-07-15,24.304347826086957,
2021-07-16,24.979166666666668,
2021-07-17,26.066666666666666,
2021-07-18,25.856521739130436,
2021-07-19,25.78333333333333,
2021-07-20,26.78333333333333,
2021-07-21,27.145833333333332,
2021-07-22,27.675,
2021-07-23,28.058333333333334,
2021-07-24,27.920833333333334,
2021-07-25,27.875,
2021-07-26,27.375,
2021-07-27,27.891666666666666,
2021-07-28,27.96666666666667,
2021-07-29,27.558333333333334,
2021-07-30,27.224999999999998,
2021-07-31,27.004166666666666,
2021-08-01,26.829166666666666,
2021-08-02,28.224999999999998,
2021-08-03,28.054166666666664,
2021-08-04,27.458333333333332,
2021-08-05,27.77916666666667,
2021-08-06,27.575,
2021-08-07,27.616666666666664,
2021-08-08,27.5625,
2021-08-09,27.825,
2021-08-10,28.066666666666666,
2021-08-11,28.458333333333332,
2021-08-12,28.22222222222222,
2021-08-13,27.837500000000002,
2021-08-14,27.95,
2021-08-15,28.275000000000002,
2021-08-16,28.02916666666667,
2021-08-17,27.98695652173913,
2021-08-18,27.95,
2021-08-19,27.958333333333332,
2021-08-20,27.599999999999998,
2021-08-21,27.412499999999998,
2021-08-22,27.400000000000002,
2021-08-23,27.02916666666667,
2021-08-24,26.745833333333334,
2021-08-25,26.883333333333336,
2021-08-26,26.837500000000002,
2021-08-27,26.545833333333334,
