지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22185,2022-01-01 00:00,5.8,14,8.6,,57,-1.7,7.6,1.5,.9,.6,5.3,304
22185,2022-01-01 01:00,4.6,17,6.3,,61,-1.3,7.7,1.2,.8,.6,4.9,317
22185,2022-01-01 02:00,3.9,39,6.3,,56,-1.5,7.9,1.1,.7,.5,4.6,329
22185,2022-01-01 03:00,4,57,5.9,,56,-1.3,8.1,1.3,.7,.5,4,9
22185,2022-01-01 04:00,2.5,41,5,,55,-1.3,8.4,1,.6,.4,4.9,305
22185,2022-01-01 05:00,1.9,61,3.2,,55,-1.2,8.4,.9,.6,.4,4.9,306
22185,2022-01-01 06:00,2.3,78,3.8,,57,-1,8.3,1,.5,.4,5.3,287
22185,2022-01-01 07:00,1.9,90,3.3,,58,-.7,7.7,.8,.4,.3,4.3,279
22185,2022-01-01 08:00,2.4,113,4.1,,59,-.5,7.2,.6,.4,.3,4.6,263
22185,2022-01-01 09:00,2.3,137,4.1,,58,-.1,6.9,.6,.3,.2,4.6,256
22185,2022-01-01 10:00,2.4,141,3.8,,59,.4,6.8,.5,.3,.2,4.3,227
22185,2022-01-01 11:00,2.9,173,4.6,,61,.7,6.8,.5,.3,.2,4,245
22185,2022-01-01 12:00,3.7,150,6,,62,.8,6.8,.6,.3,.2,7.1,116
22185,2022-01-01 13:00,4.6,156,6.6,,64,1.2,7,.6,.3,.2,3.6,252
22185,2022-01-01 14:00,5,155,7.4,,65,1.6,7.5,.6,.4,.3,2,182
22185,2022-01-01 15:00,4.6,179,6.3,,65,2,7.8,.5,.3,.2,2,181
22185,2022-01-01 16:00,4.6,192,6.9,,69,2.3,8.2,.5,.4,.3,2.4,162
22185,2022-01-01 17:00,5.4,178,7,,70,2.5,8.3,.6,.4,.3,2.4,174
22185,2022-01-01 18:00,6.5,173,8.3,,71,2.6,8.4,.6,.4,.3,2.4,186
22185,2022-01-01 19:00,6.7,179,8.7,,71,2.8,8.5,.8,.5,.3,2.8,205
22185,2022-01-01 20:00,6.9,183,8.9,,71,3.1,8.4,.7,.5,.3,3,195
22185,2022-01-01 21:00,6.6,187,8.3,,69,3.1,8.1,.8,.5,.4,3.6,203
22185,2022-01-01 22:00,6.2,200,7.7,,71,3.4,7.6,.8,.6,.4,3.6,213
22185,2022-01-01 23:00,8.1,198,9.6,,73,3.8,7.1,1.4,.7,.5,3.8,214
22185,2022-01-02 00:00,8.9,202,11,,74,4.2,6.8,1.4,.9,.7,4,217
22185,2022-01-02 01:00,9.2,207,11.7,,76,4.7,6.9,2.1,1.1,.8,4.3,222
22185,2022-01-02 02:00,10.3,209,13,,77,5.3,7.4,2.3,1.5,1.1,4.3,229
22185,2022-01-02 03:00,10.8,230,13.7,,81,5.2,7.7,3.1,1.8,1.3,4.3,214
22185,2022-01-02 04:00,9.6,223,11.5,,83,5.4,7.9,2.9,1.6,1.1,5.3,254
22185,2022-01-02 05:00,9.8,292,12.2,,66,7.1,8.1,2.8,1.7,1.2,5.8,269
22185,2022-01-02 06:00,9.6,331,12.1,,78,5.9,8.1,3.2,1.8,1.3,7.1,292
22185,2022-01-02 07:00,10,345,12.3,,79,4.4,8,3.1,1.7,1.2,5.8,272
22185,2022-01-02 08:00,9,342,11.9,,77,3.7,7.3,2.9,1.7,1.2,6.4,276
22185,2022-01-02 09:00,10.7,340,13.5,,73,2.9,6.7,2.9,1.8,1.3,6.4,269
22185,2022-01-02 10:00,10.8,332,12.8,,73,2.3,6.4,2.5,1.7,1.2,5.8,282
22185,2022-01-02 11:00,9.9,334,11.8,,69,2,6.3,2.4,1.8,1.3,4.9,283
22185,2022-01-02 12:00,9.9,338,12.6,,61,1.7,6.5,2.4,1.6,1.2,4.9,298
22185,2022-01-02 13:00,9.3,338,11.9,,67,1.5,7,2.7,1.7,1.2,6.4,309
22185,2022-01-02 14:00,9.7,339,11.7,,53,1.6,7.2,2.5,1.6,1.1,5.8,294
22185,2022-01-02 15:00,9.2,342,11.5,,59,1.4,7.3,2.7,1.7,1.2,5.8,304
22185,2022-01-02 16:00,9.3,344,12.3,,58,1.6,7.6,2.3,1.4,1,5.8,318
22185,2022-01-02 17:00,7.2,343,9.3,,56,1.3,7.9,2.6,1.4,1,5.8,316
22185,2022-01-02 18:00,6,347,8.1,,57,1.4,8.1,2.3,1.5,1.1,5.3,322
22185,2022-01-02 19:00,5,354,7.4,,49,1.3,8.2,1.9,1.2,.8,5.8,308
22185,2022-01-02 20:00,5.3,347,7.3,,46,1.6,8.2,1.8,1,.7,5.8,306
22185,2022-01-02 21:00,6,353,8.3,,39,1.3,8,1.8,1.2,.8,6.4,304
22185,2022-01-02 22:00,4.1,6,6.2,,38,1,7.6,1.4,1,.7,6.4,303
22185,2022-01-02 23:00,4.1,7,5.5,,40,.6,6.8,1.6,.9,.7,5.3,306
22185,2022-01-03 00:00,4.3,354,6.4,,38,.4,6.5,1.6,.9,.7,5.3,303
22185,2022-01-03 01:00,3.6,8,5.2,,35,.4,6.6,1.3,.8,.6,5.8,315
22185,2022-01-03 02:00,4.1,337,6,,42,.5,6.8,1.2,.8,.6,5.3,304
22185,2022-01-03 03:00,4.5,354,6.5,,47,.5,7.1,1.1,.8,.5,5.3,300
22185,2022-01-03 04:00,4.2,358,5.9,,59,.3,7.5,1,.7,.5,4.6,298
22185,2022-01-03 05:00,2.3,8,4.1,,60,0,7.7,1,.6,.4,5.3,320
22185,2022-01-03 06:00,3,50,4.8,,61,0,7.8,.8,.5,.4,4.9,318
22185,2022-01-03 07:00,1.6,55,3.1,,59,-.1,7.9,.8,.5,.4,4.9,298
22185,2022-01-03 08:00,2.4,88,3.4,,60,.3,7.7,.9,.5,.3,5.3,290
22185,2022-01-03 09:00,1.3,97,2.2,,60,.4,6.8,.8,.5,.3,4.9,289
22185,2022-01-03 10:00,2.3,108,3.3,,63,1,6.2,.6,.4,.3,4.3,287
22185,2022-01-03 11:00,3,145,4.4,,65,1.4,6,.6,.4,.3,4,281
22185,2022-01-03 12:00,4.2,161,5.4,,68,1.9,6,.5,.3,.2,4,306
22185,2022-01-03 13:00,5.7,263,7.7,,63,3.7,6.3,.8,.5,.3,2.2,262
22185,2022-01-03 14:00,5.9,276,7.6,,57,3.6,6.6,.8,.6,.4,2.7,268
22185,2022-01-03 15:00,5.8,280,7.3,,57,4,6.9,1,.5,.4,3.2,267
22185,2022-01-03 16:00,5,281,6.3,,55,4.2,7.4,.8,.5,.4,3.6,288
22185,2022-01-03 17:00,5.6,262,7.2,,61,4.6,7.7,.8,.5,.3,4,314
22185,2022-01-03 18:00,5.4,269,7.1,,65,5,7.8,.9,.4,.3,4.3,330
22185,2022-01-03 19:00,5.3,272,6.9,,64,5.9,8,.8,.5,.3,4.6,314
22185,2022-01-03 20:00,6.9,273,8.8,,63,6.1,8.1,1.1,.6,.4,4.6,301
22185,2022-01-03 21:00,7.1,298,8.8,,60,6.3,8.1,1.2,.9,.6,4.6,293
22185,2022-01-03 22:00,5.8,280,7.8,,64,5.9,8,1.9,.9,.7,4.9,306
22185,2022-01-03 23:00,7.7,297,9.8,,56,6,7.7,1.7,1.2,.8,4.9,292
22185,2022-01-04 00:00,7.8,16,9.5,,83,3.7,7.2,1.6,1,.7,4.9,303
22185,2022-01-04 01:00,9,13,10.5,,71,3.2,6.5,1.8,1.1,.8,4.9,293
22185,2022-01-04 02:00,8.3,6,10.1,,67,2.6,6.5,1.9,1,.7,4.3,293
22185,2022-01-04 03:00,9.4,7,11.8,,51,2.4,6.8,1.5,1.1,.8,4.6,302
22185,2022-01-04 04:00,9.2,6,11.7,,60,2.1,7.4,2,1.1,.8,4.3,348
22185,2022-01-04 05:00,10.2,349,13.1,,68,1.6,7.6,2.1,1.2,.8,4.6,318
22185,2022-01-04 06:00,9.2,351,11.7,,67,1.5,7.7,2.1,1.3,.9,4.9,333
22185,2022-01-04 07:00,9.8,346,12.1,,51,1.7,7.8,2.2,1.3,.9,5.3,309
22185,2022-01-04 08:00,8.9,358,11.2,,52,1,7.8,2.2,1.3,.9,5.8,307
22185,2022-01-04 09:00,9,14,11.4,,60,-.1,7.4,2.2,1.5,1,5.8,303
22185,2022-01-04 10:00,9.2,5,12.2,,51,-.4,6.4,2.5,1.5,1.1,5.8,304
22185,2022-01-04 11:00,8.1,3,10.3,,45,-.8,5.8,2.3,1.3,.9,5.3,300
22185,2022-01-04 12:00,6.5,0,8.1,,47,-1,5.4,1.9,1.3,.9,5.8,300
22185,2022-01-04 13:00,5.7,355,7.4,,43,-.8,5.6,1.8,1.2,.9,5.8,312
22185,2022-01-04 14:00,7.5,349,9.4,,45,-.6,6.1,1.7,1.1,.8,5.8,311
22185,2022-01-04 15:00,6.4,337,8.2,,48,-.2,6.5,1.6,1,.7,5.3,315
22185,2022-01-04 16:00,6.3,344,8.7,,47,.3,6.6,1.5,1.1,.8,5.3,313
22185,2022-01-04 17:00,7,345,9.3,,52,.7,7.4,1.5,1,.7,4.3,327
22185,2022-01-04 18:00,6.9,349,8.9,,49,.7,7.6,1.3,.9,.7,4.9,326
22185,2022-01-04 19:00,7.5,343,9.7,,51,.8,7.7,1.2,1,.7,5.3,319
22185,2022-01-04 20:00,7.9,344,10,,50,.9,7.8,1.5,1.1,.8,4.9,316
22185,2022-01-04 21:00,8.4,346,11.1,,49,1,7.9,1.7,1.1,.8,5.3,306
22185,2022-01-04 22:00,7.7,359,9.5,,52,.6,7.8,1.9,1.1,.8,4.3,319
22185,2022-01-04 23:00,7.1,7,8.8,,54,-.5,7.6,2.3,1.1,.8,4.6,322
22185,2022-01-05 00:00,7.8,1,10,,52,-.8,7.1,1.7,1.2,.8,5.3,319
22185,2022-01-05 01:00,7.4,24,9.2,,46,-1.2,6.2,1.5,1.1,.7,4.6,319
22185,2022-01-05 02:00,7.6,20,9.8,,49,-1.5,5.7,1.6,1,.7,4.9,305
22185,2022-01-05 03:00,7.7,17,9.7,,49,-1.3,5.7,1.4,1,.7,4,324
22185,2022-01-05 04:00,7,31,8.8,,50,-1.2,6.3,1.5,.9,.6,3.8,358
22185,2022-01-05 05:00,6.3,25,7.8,,48,-1,7,1.2,.8,.6,4.9,322
22185,2022-01-05 06:00,5.4,33,8.4,,52,-1,7.4,1,.7,.5,4,345
22185,2022-01-05 07:00,5.6,36,8.4,,48,-.8,7.5,1.3,.8,.6,3.8,54
22185,2022-01-05 08:00,5.2,51,7.2,,49,-.6,7.6,1.2,.8,.6,3.6,58
22185,2022-01-05 09:00,4.7,45,7,,49,-.4,7.6,1.2,.8,.6,4.3,58
22185,2022-01-05 10:00,4.4,39,6.1,,47,-.5,7.2,1.2,.8,.5,3.2,70
22185,2022-01-05 11:00,5.1,42,7.2,,54,-.6,5.8,1.1,.7,.5,3.4,58
22185,2022-01-05 12:00,5.7,35,7.4,,55,-.9,5.1,1,.6,.4,3.4,86
22185,2022-01-05 13:00,5.3,42,6.8,,52,-.8,4.7,.9,.6,.4,3.6,91
22185,2022-01-05 14:00,5.4,35,6.6,,54,-.8,4.7,.7,.5,.3,3.2,313
22185,2022-01-05 15:00,5.4,23,6.6,,58,-.6,5.2,.6,.4,.3,3.6,98
22185,2022-01-05 16:00,5.4,24,6.6,,56,-.3,5.9,.8,.4,.3,3.8,24
22185,2022-01-05 17:00,4.9,15,6.6,,52,.2,6.3,.6,.4,.3,3.4,32
22185,2022-01-05 18:00,5.4,13,6.9,,50,.7,7.2,.6,.4,.3,3.8,17
22185,2022-01-05 19:00,4.8,13,6.5,,48,1.1,7.5,.6,.4,.3,3.8,35
22185,2022-01-05 20:00,4.8,8,6.9,,48,1.4,7.6,.7,.5,.3,3.4,26
22185,2022-01-05 21:00,4.2,356,6.1,,48,1.7,7.7,.7,.5,.3,3,49
22185,2022-01-05 22:00,4.9,355,6.8,,49,1.8,7.7,.7,.4,.3,3.2,11
22185,2022-01-05 23:00,5.3,357,6.9,,44,2.1,7.6,.8,.4,.3,2.9,354
22185,2022-01-06 00:00,5.5,358,7,,43,1.9,7.5,.7,.5,.3,2.8,349
22185,2022-01-06 01:00,5.8,1,7.4,,46,1.9,7.1,.8,.5,.3,2.5,24
22185,2022-01-06 02:00,7,352,8.8,,44,1.8,5.6,1,.6,.4,3.2,310
22185,2022-01-06 03:00,8.7,351,10.3,,46,1.5,5.1,1.1,.7,.5,3.4,306
22185,2022-01-06 04:00,9.6,356,11.8,,44,1.5,5.4,1.4,1,.7,4,308
22185,2022-01-06 05:00,8.8,359,11.1,,59,2.1,6.1,1.6,1,.7,4.6,317
22185,2022-01-06 06:00,8.5,355,11.4,,65,2,7.1,1.6,1,.7,4.3,334
22185,2022-01-06 07:00,8.2,3,10,,67,2,7.4,1.8,1,.7,4.3,348
22185,2022-01-06 08:00,7.1,359,9.9,,68,2.4,7.5,1.7,1.1,.8,4.3,341
22185,2022-01-06 09:00,8.5,356,11,,67,2.5,7.5,1.4,1,.7,4.3,337
22185,2022-01-06 10:00,8.6,347,10.6,,67,2.5,7.4,1.7,1.1,.8,4,10
22185,2022-01-06 11:00,8.6,344,10.6,,68,2.5,5.8,1.5,1.2,.8,4,356
22185,2022-01-06 12:00,9.3,343,11.6,,58,2.4,4.9,2.1,1.3,.9,5.3,298
22185,2022-01-06 13:00,9.8,345,11.6,,59,2.3,4.5,2,1.3,.9,5.3,300
22185,2022-01-06 14:00,7.9,354,9.4,,59,2.2,4.4,2.2,1.3,.9,4.9,305
22185,2022-01-06 15:00,7.8,354,10.3,,57,1.8,4.6,1.8,1.2,.8,4.9,311
22185,2022-01-06 16:00,6.7,358,8.8,,54,2.3,5.2,1.8,1.1,.8,5.3,317
22185,2022-01-06 17:00,7.6,351,9.6,,51,2.6,5.7,2,1.3,.9,5.8,322
22185,2022-01-06 18:00,6.7,347,8.4,,48,2.7,6,1.7,1.3,.9,5.3,320
22185,2022-01-06 19:00,6.9,349,9.4,,49,2.9,7,2,1.3,.9,5.8,323
22185,2022-01-06 20:00,7,347,8.9,,51,2.8,7.4,1.8,1.2,.8,5.8,323
22185,2022-01-06 21:00,7.4,4,9.4,,54,2.5,7.4,1.8,1.2,.8,6.4,320
