지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22108,2025-01-01 00:00,5,277,6.6,1023.9,59,5.6,10.6,1.8,1.1,.8,6.7,324
22108,2025-01-01 01:00,4.3,297,6.2,1023.8,56,5.7,10.6,1.4,1,.7,6.7,327
22108,2025-01-01 02:00,4.8,275,7.1,1023.5,58,6.2,10.5,1.5,1,.7,6.3,322
22108,2025-01-01 03:00,5.6,293,7.6,1023.2,54,6.6,10.5,1.3,.9,.6,6.3,316
22108,2025-01-01 04:00,5.8,293,7.9,1022.8,52,6.8,10.5,1.1,.9,.6,6.3,312
22108,2025-01-01 05:00,5.7,285,7.4,1022.6,53,7.1,10.6,1.1,.8,.6,5.9,309
22108,2025-01-01 06:00,6,292,8.6,1022.9,52,7.2,10.6,1.3,.8,.6,5.9,312
22108,2025-01-01 07:00,6.4,292,9,1023.1,52,7.5,10.6,1.5,.8,.6,5,302
22108,2025-01-01 08:00,6,294,8.1,1023.2,47,7.7,10.5,1.1,.8,.5,4.8,293
22108,2025-01-01 09:00,5.7,303,7.9,1023.6,43,7.8,10.6,1.2,.8,.6,5,293
22108,2025-01-01 10:00,6.1,291,7.7,1024.2,49,8.1,10.6,1.4,.8,.6,4.5,286
22108,2025-01-01 11:00,5.8,292,7.5,1024.4,51,8.3,10.6,1.3,.9,.6,4.5,299
22108,2025-01-01 12:00,5.6,297,7.4,1023.8,52,8.4,10.6,1.6,1,.7,5.3,300
22108,2025-01-01 13:00,5.5,314,7.1,1023.1,53,8.4,10.6,1.3,.9,.7,5.3,293
22108,2025-01-01 14:00,4.6,299,6.7,1022.6,52,8.4,10.6,1.1,.8,.5,5.3,307
22108,2025-01-01 15:00,4.9,304,6.6,1022.3,53,8.5,10.6,1.5,.9,.6,5.6,312
22108,2025-01-01 16:00,4.4,311,6.1,1022.3,52,8.5,10.5,1.3,.9,.6,5.3,307
22108,2025-01-01 17:00,4.7,315,6.2,1022.1,53,8.5,10.6,1.2,.8,.6,5.6,310
22108,2025-01-01 18:00,5,315,6.9,1022.4,53,8.2,10.5,1.2,.8,.6,5.6,306
22108,2025-01-01 19:00,4.8,311,6.7,1023.2,50,8.2,10.5,1.5,.8,.6,5.9,316
22108,2025-01-01 20:00,4.4,309,6.3,1023.4,55,8.1,10.6,1.5,.9,.6,5.6,326
22108,2025-01-01 21:00,4.3,309,6.2,1023.8,56,8,10.6,1.2,.9,.6,6.3,341
22108,2025-01-01 22:00,4.2,336,5.7,1024.1,65,7.8,10.5,1.3,.9,.6,5.9,331
22108,2025-01-01 23:00,4.8,328,6.7,1024.2,67,7.6,10.5,1.4,.8,.6,5.9,337
22108,2025-01-02 00:00,4.8,336,6.9,1024.5,65,7.4,10.5,1.3,.8,.6,5.9,327
22108,2025-01-02 01:00,5,342,6.9,1024.5,69,7.1,10.5,1.1,.8,.6,4.8,306
22108,2025-01-02 02:00,5.7,346,7.8,1024.8,70,6.3,10.5,1.1,.8,.5,6.3,326
22108,2025-01-02 03:00,6.1,0,8,1025,63,5.9,10.4,1.2,.8,.5,5.6,324
22108,2025-01-02 04:00,5.8,4,7.8,1024.9,61,5.5,10.4,1.2,.8,.5,5.6,329
22108,2025-01-02 05:00,4.9,7,6.5,1024.9,54,5.5,10.4,1,.7,.5,4.3,334
22108,2025-01-02 06:00,4.7,349,6.3,1025,49,5.3,10.5,1,.7,.5,4.5,323
22108,2025-01-02 07:00,4.4,350,6.8,1025.3,50,5.2,10.4,1.1,.7,.5,5.3,322
22108,2025-01-02 08:00,5,352,6.3,1025.8,52,5.2,10.4,1,.7,.5,4.5,333
22108,2025-01-02 09:00,5.3,341,7.2,1026.3,53,5.1,10.5,.9,.6,.5,5.6,317
22108,2025-01-02 10:00,5.1,0,7.4,1026.9,53,5,10.6,1.2,.7,.5,5,312
22108,2025-01-02 11:00,5.3,14,7,1027,54,4.7,10.7,1.1,.7,.5,4.8,316
22108,2025-01-02 12:00,4.8,12,6.9,1026.6,53,4.6,10.7,.9,.6,.4,4.8,317
22108,2025-01-02 13:00,5,14,7.2,1025.7,53,4.7,10.7,1,.6,.4,4.3,317
22108,2025-01-02 14:00,5.5,17,7,1025.1,50,4.7,10.7,1,.6,.4,4.8,326
22108,2025-01-02 15:00,6.8,9,8.8,1025.2,46,4.8,10.5,1,.5,.4,4.5,329
22108,2025-01-02 16:00,6.3,17,8.8,1025,43,4.8,10.4,.8,.6,.4,4.5,324
22108,2025-01-02 17:00,5.9,14,7.6,1025.4,47,4.8,10.4,1,.7,.4,3.8,355
22108,2025-01-02 18:00,6.3,4,8.2,1025.7,46,4.7,10.4,1.2,.7,.5,4.5,336
22108,2025-01-02 19:00,6.2,357,8.2,1026.2,45,4.8,10.5,.9,.7,.5,4.2,354
22108,2025-01-02 20:00,6.4,351,8.4,1026.5,49,4.7,10.5,1.1,.8,.5,3.8,2
22108,2025-01-02 21:00,7.9,340,10.5,1026.6,56,4.8,10.5,1.4,.8,.5,4.2,337
22108,2025-01-02 22:00,7.4,328,11.8,1027,55,5,10.5,1.1,.8,.5,3.8,347
22108,2025-01-02 23:00,8.4,330,11,1027.2,53,4.6,10.4,1.2,.8,.6,4.3,326
22108,2025-01-03 00:00,7.6,323,10.3,1027.1,58,4.7,10.4,1.3,.9,.6,4.3,330
22108,2025-01-03 01:00,9,320,11.8,1026.9,53,4.7,10.5,1.5,1,.7,4.5,331
22108,2025-01-03 02:00,9.5,326,12.7,1026.8,52,4.3,10.5,1.9,1.2,.8,4.5,334
22108,2025-01-03 03:00,9.3,339,12.7,1026.8,51,3.8,10.5,2,1.3,.9,5,336
22108,2025-01-03 04:00,10.2,330,13.9,1026.5,48,3.9,10.4,2,1.3,.9,5.3,341
22108,2025-01-03 05:00,7.4,344,10.8,1026.2,44,3.6,10.3,1.8,1.3,1,5.9,340
22108,2025-01-03 06:00,10,5,13.1,1026.6,56,3,10.3,2.7,1.5,1,5.6,340
22108,2025-01-03 07:00,7.8,355,10.7,1027.3,43,2.8,10.3,2.3,1.6,1.1,6.3,333
22108,2025-01-03 08:00,6.3,1,9.2,1027.7,44,2.5,10.3,2.4,1.4,1,6.7,323
22108,2025-01-03 09:00,4.5,358,7,1028.2,45,2.5,10.3,2.1,1.4,.9,6.3,320
22108,2025-01-03 10:00,3.8,349,6.7,1028.6,46,2.6,10.4,1.8,1.3,.9,6.3,323
