지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22303,2022-01-01 00:00,7.2,9,10.5,1033.5,50,-3.2,7.4,.8,.5,.4,3,17
22303,2022-01-01 01:00,5.7,3,8.8,1033.8,54,-3.1,7.6,.7,.4,.3,3.6,317
22303,2022-01-01 02:00,4.4,7,7,1033.7,50,-2.8,7.6,.5,.4,.3,3.8,108
22303,2022-01-01 03:00,4,9,6.1,1033.5,49,-2.6,7.5,.5,.3,.2,3.8,343
22303,2022-01-01 04:00,4.6,17,7.2,1033.3,47,-2.6,7.4,.7,.3,.2,3.4,200
22303,2022-01-01 05:00,3.5,12,5.6,1033.3,50,-2.3,7.4,.5,.3,.2,2.1,8
22303,2022-01-01 06:00,3.9,47,5.6,1033.2,49,-3,7.5,.4,.2,.2,2.7,352
22303,2022-01-01 07:00,3.7,53,5.3,1033,44,-3.1,7.4,.2,.2,.1,5.8,259
22303,2022-01-01 08:00,3.4,86,5.1,1033.3,51,-3.4,7,.3,.2,.1,5.8,248
22303,2022-01-01 09:00,3.3,93,4.8,1033.7,49,-3.5,6.5,.3,.2,.1,5.3,245
22303,2022-01-01 10:00,3.3,100,4.8,1033.9,48,-3.7,6.9,.3,.2,.1,4.9,236
22303,2022-01-01 11:00,3,113,4.4,1034.2,51,-3.1,6.9,.4,.2,.1,4,150
22303,2022-01-01 12:00,3.3,138,5.2,1033.8,62,-2.6,7.3,.4,.2,.2,3.8,267
22303,2022-01-01 13:00,3.1,119,4.8,1032.5,55,-2.2,7.4,.2,.1,.1,3.6,232
22303,2022-01-01 14:00,2.9,119,4.9,1031,57,-1.5,7.5,.2,.1,.1,4.3,235
22303,2022-01-01 15:00,3,113,4.7,1030.1,56,-1.1,7.3,.2,0,0,4.3,232
22303,2022-01-01 16:00,2.6,117,4,1029.7,55,-.3,7.2,0,0,0,4.6,218
22303,2022-01-01 17:00,3,113,4.4,1029.4,54,.3,7.2,.2,.1,.1,2,246
22303,2022-01-01 18:00,2.9,105,4.2,1029.4,53,.9,7,.4,.2,.2,4.6,285
22303,2022-01-01 19:00,3.6,124,4.8,1029.5,50,1.1,7.2,.2,.1,.1,4.3,252
22303,2022-01-01 20:00,4.6,155,6,1029.1,53,1.3,7.3,.3,.1,.1,2,315
22303,2022-01-01 21:00,4.3,161,5.7,1029.2,51,1.2,7.4,.3,.2,.1,2.9,156
22303,2022-01-01 22:00,4.2,156,5.3,1029.1,50,1.3,6.9,.2,.2,.1,2.1,18
22303,2022-01-01 23:00,5,160,6.4,1028.7,50,1.4,7,.3,.2,.1,2,357
22303,2022-01-02 00:00,6.1,167,7.5,1028.6,53,1.3,7,.4,.3,.2,2.1,156
22303,2022-01-02 01:00,6.1,174,7.5,1027.6,61,1.6,7.3,.4,.2,.2,2.4,157
22303,2022-01-02 02:00,5.6,173,6.6,1026.4,59,1.8,7.4,.3,.2,.1,2.2,70
22303,2022-01-02 03:00,5.9,157,7.1,1025.8,60,.3,7.4,.2,.1,.1,2,237
22303,2022-01-02 04:00,4.4,164,5.4,1025.2,66,1.3,7,.3,.2,.1,2.5,165
22303,2022-01-02 05:00,4.1,185,6.2,1024.5,70,1.6,6.9,.4,.3,.2,2.9,250
22303,2022-01-02 06:00,5.3,199,7.5,1024.2,77,4.3,6.9,.4,.3,.2,3.6,263
22303,2022-01-02 07:00,6.2,220,10.2,1024.4,78,5.1,7.3,1.3,.7,.5,4.9,244
22303,2022-01-02 08:00,8.3,328,10.4,1025.5,75,4.3,7.3,.9,.6,.4,5.3,245
22303,2022-01-02 09:00,8.4,324,10,1026.1,82,3.9,6.1,.9,.7,.5,5.8,229
22303,2022-01-02 10:00,7.3,321,9.2,1027.6,86,2.7,6.1,.9,.6,.4,5.8,231
22303,2022-01-02 11:00,8,339,10.1,1028.6,82,2.1,6.1,1,.5,.4,5.3,233
22303,2022-01-02 12:00,7.4,330,9.7,1029,81,1.4,6.2,.9,.6,.4,4.3,228
22303,2022-01-02 13:00,8.4,320,10.5,1028,76,1.3,6.8,.9,.5,.3,3.6,282
22303,2022-01-02 14:00,6.9,321,9.6,1027.3,76,.7,7.3,.6,.4,.3,4,261
22303,2022-01-02 15:00,6.8,314,9.5,1027,70,1.1,7.2,.6,.3,.2,5.3,237
22303,2022-01-02 16:00,7.1,334,9.8,1027,67,1,7,.7,.4,.3,5.8,228
22303,2022-01-02 17:00,6.3,331,8.7,1027.1,55,1.3,7,.7,.3,.2,6.4,235
22303,2022-01-02 18:00,6.8,333,9.2,1027.3,57,1,7.1,.7,.5,.3,3.8,341
22303,2022-01-02 19:00,6.6,332,8.5,1028,60,.8,6.9,.9,.5,.4,6.4,236
22303,2022-01-02 20:00,6.3,343,8.3,1028.2,49,1.2,6.7,.8,.5,.4,6.4,231
22303,2022-01-02 21:00,7.2,348,9,1028.4,43,1,6.9,.6,.4,.3,5.8,273
22303,2022-01-02 22:00,5.5,348,8.2,1028.9,43,.7,6.9,.5,.3,.2,5.8,246
22303,2022-01-02 23:00,5,353,6.8,1029.1,35,.4,6.8,.5,.3,.2,5.8,238
22303,2022-01-03 00:00,5.1,355,7,1028.8,41,-.7,6.7,.5,.3,.2,5.3,230
22303,2022-01-03 01:00,4.5,358,6.1,1028.7,40,-.2,6.7,.5,.3,.2,2,325
22303,2022-01-03 02:00,4.8,347,6.3,1028.4,38,-1.5,7,.4,.3,.2,2.8,270
22303,2022-01-03 03:00,4.6,336,6.2,1028.3,47,-.4,7.1,.4,.2,.2,5.3,228
22303,2022-01-03 04:00,5.1,341,6.7,1028.1,46,-2,6.9,.3,.2,.1,4.6,230
22303,2022-01-03 05:00,3.9,347,5.9,1027.5,54,-1.2,6.8,.3,.2,.1,4.9,231
22303,2022-01-03 06:00,2.9,10,4.6,1027.4,41,-2.2,6.9,.4,.3,.2,3.2,353
22303,2022-01-03 07:00,2.2,59,3.3,1027.7,44,-1.5,6.9,.4,.2,.2,3,283
22303,2022-01-03 08:00,.9,17,1.9,1028.2,41,-1.3,6.9,.4,.2,.2,7.1,70
22303,2022-01-03 09:00,1.1,78,2.2,1028.7,49,-1.1,6.6,.3,.2,.1,7.1,244
22303,2022-01-03 10:00,1.1,98,2.2,1028.9,50,-.4,6.3,.3,.2,.1,6.4,234
22303,2022-01-03 11:00,2.9,113,3.8,1029.1,58,-.7,6.3,.3,.2,.1,5.3,238
22303,2022-01-03 12:00,2.6,164,4,1028.4,60,0,6.3,.3,.2,.1,3.4,235
22303,2022-01-03 13:00,1.9,171,2.8,1027.9,60,.3,6,.2,.2,.1,3,334
22303,2022-01-03 14:00,1.3,204,2.5,1026.8,59,1.2,6.9,.3,.2,.1,3.2,235
22303,2022-01-03 15:00,1.8,205,3.2,1025.7,64,1.8,7,.2,.1,.1,4.6,240
22303,2022-01-03 16:00,1.9,233,2.6,1025.4,63,1.9,6.9,.1,.1,0,4.6,240
22303,2022-01-03 17:00,3.1,215,4.5,1025.1,67,2.7,6.9,.2,.1,.1,2.4,216
22303,2022-01-03 18:00,3.9,207,5.1,1024.8,67,2.5,7.2,.2,.1,.1,3.4,286
22303,2022-01-03 19:00,6.3,247,7.9,1024.5,62,4.5,7,.3,.2,.1,2,65
22303,2022-01-03 20:00,5.3,209,6.8,1024.5,66,3,7,.4,.2,.2,2.9,238
22303,2022-01-03 21:00,5.1,197,7.6,1024.6,72,4,6.7,.4,.2,.2,2.9,262
22303,2022-01-03 22:00,4.5,356,5.8,1025,76,3.3,6.8,.5,.3,.2,3,234
22303,2022-01-03 23:00,3.8,278,4.8,1024.8,75,4.3,6.8,.4,.2,.2,4,247
22303,2022-01-04 00:00,4.5,337,5.6,1025,71,5,6.6,.3,.2,.1,4,216
22303,2022-01-04 01:00,7.2,349,9.3,1025.3,76,3.9,6.3,.4,.3,.2,2,342
22303,2022-01-04 02:00,8.4,357,10.2,1025.8,70,3.1,6.3,.7,.4,.3,2.8,348
22303,2022-01-04 03:00,7.9,352,9.8,1026.6,72,2.3,6.8,.8,.5,.3,3.6,41
22303,2022-01-04 04:00,7.9,6,9.7,1026.9,65,1.7,7,.6,.4,.3,3.8,220
22303,2022-01-04 05:00,8.7,353,11.6,1027,60,1.2,6.9,.7,.4,.3,3.8,304
22303,2022-01-04 06:00,7.7,339,10.2,1027.5,63,.8,6.7,.8,.4,.3,4,87
22303,2022-01-04 07:00,6.9,353,9.8,1028.4,65,.3,6.6,1,.5,.4,3.6,359
22303,2022-01-04 08:00,7.8,346,10.6,1029,57,-.3,6.6,.8,.5,.4,3.4,343
22303,2022-01-04 09:00,7.4,6,9.5,1029.5,53,-.9,6.8,.8,.5,.3,3,324
22303,2022-01-04 10:00,8.5,359,10.6,1030.3,54,-1.3,6.6,.9,.5,.4,2.6,340
22303,2022-01-04 11:00,7.2,351,9.9,1030.8,55,-1.6,5.7,.7,.4,.3,2,172
22303,2022-01-04 12:00,5.2,354,7.4,1030.8,54,-2,6,.6,.3,.2,2.5,316
22303,2022-01-04 13:00,4.9,342,7.1,1030.2,51,-2,5.6,.6,.4,.3,2.2,171
22303,2022-01-04 14:00,5.9,340,7.8,1029.4,50,-1.5,6,.5,.3,.2,5.3,226
22303,2022-01-04 15:00,5.3,325,8.1,1028.9,50,-1,6.6,.4,.3,.2,4.6,246
22303,2022-01-04 16:00,6,323,8.5,1028.8,51,-.3,7,.3,.2,.1,4,268
22303,2022-01-04 17:00,7.1,318,9.1,1028.5,47,-.1,6.7,.4,.2,.1,4,259
22303,2022-01-04 18:00,7.4,327,10.9,1028.3,48,.7,6.8,.5,.3,.2,3.8,291
22303,2022-01-04 19:00,6.9,339,9,1028.4,45,.5,7.1,.5,.2,.1,3.8,36
22303,2022-01-04 20:00,7.2,345,9.9,1028.8,49,.6,7.2,.6,.4,.3,3.2,346
